GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bidimap,DualTreeBidiMap.BidiOrderedMapIterator,27,133,0,12,6,33,3,14,3,8
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bidimap,TreeBidiMap.InverseEntryView,2,72,1,11,1,18,1,9,0,4
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bidimap,AbstractDualBidiMap.KeySetIterator,0,53,0,2,0,16,0,4,0,3
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bidimap,TreeBidiMap.EntryView,2,72,1,11,1,18,1,9,0,4
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,Flat3Map.FlatMapIterator,108,99,11,15,19,30,12,13,3,6
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,Flat3Map.Values,6,35,1,3,1,11,1,6,0,5
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,ReferenceIdentityMap,24,61,0,6,7,16,3,11,3,8
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceValuesIterator,0,8,0,0,0,3,0,2,0,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,Flat3Map.EntrySetIterator,0,7,0,0,0,3,0,2,0,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,LinkedMap,9,76,0,4,4,21,2,12,2,10
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,HashedMap,0,35,0,0,0,15,0,7,0,7
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractLinkedMap.ValuesIterator,4,8,0,0,1,3,1,2,1,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,StaticBucketMap.KeySet,0,77,2,6,0,14,2,8,0,6
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractInputCheckedMapDecorator.EntrySetIterator,0,24,0,0,0,6,0,2,0,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,Flat3Map.EntrySet,2,57,1,5,1,17,1,7,0,5
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,ListOrderedMap.ListOrderedIterator,0,34,0,0,0,9,0,3,0,3
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,StaticBucketMap.BaseIterator,0,109,0,12,0,23,0,10,0,4
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,ListOrderedMap,21,432,4,38,1,98,4,45,0,28
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,ListOrderedMap.EntrySetView,0,92,0,8,0,26,0,16,0,12
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceBaseIterator,5,168,2,22,1,47,2,17,0,7
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractLinkedMap.LinkIterator,15,157,4,14,4,33,4,14,0,9
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,ListOrderedMap.ListOrderedMapEntry,0,22,0,0,0,5,0,3,0,3
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractIterableMap,0,9,0,0,0,2,0,2,0,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,StaticBucketMap.EntryIterator,0,11,0,0,0,2,0,2,0,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,Flat3Map.FlatMapEntry,108,109,26,16,19,32,20,12,2,6
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceMapIterator,0,48,0,6,0,15,0,8,0,5
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,Flat3Map.KeySet,0,53,0,4,0,15,0,8,0,6
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractSortedMapDecorator,51,23,4,0,9,8,8,6,6,6
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,FixedSizeMap,31,71,4,2,7,20,5,11,3,10
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,TransformedMap,2,143,2,10,0,37,2,16,0,12
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractHashedMap.KeySetIterator,0,8,0,0,0,3,0,2,0,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractLinkedMap.KeySetIterator,4,8,0,0,1,3,1,2,1,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,PassiveExpiringMap,26,253,2,16,9,66,5,32,3,25
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractHashedMap.HashIterator,6,146,2,18,2,36,2,14,0,6
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,SingletonMap,115,189,20,15,29,50,21,30,5,28
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,ReferenceMap,24,28,0,0,7,10,3,4,3,4
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,Flat3Map.ValuesIterator,0,8,0,0,0,3,0,2,0,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,StaticBucketMap,40,572,11,63,12,113,12,44,3,16
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,SingletonMap.SingletonMapIterator,26,95,5,9,7,24,6,12,1,10
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceEntrySetIterator,0,7,0,0,0,3,0,2,0,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,MultiValueMap.ValuesIterator,41,0,2,0,11,0,5,0,4,0
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,TransformedSortedMap,0,94,1,1,0,20,1,10,0,10
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,MultiKeyMap,317,1215,125,169,43,252,91,95,3,36
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceEntrySet,0,38,0,2,0,7,0,4,0,3
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,ListOrderedMap.KeySetView,0,28,0,0,0,8,0,5,0,5
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,ListOrderedMap.ListOrderedMapIterator,13,131,0,10,4,32,1,15,1,10
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,UnmodifiableOrderedMap,0,70,0,2,0,23,0,13,0,12
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractHashedMap.EntrySetIterator,0,7,0,0,0,3,0,2,0,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,PredicatedSortedMap,0,72,0,0,0,13,0,9,0,9
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,MultiValueMap.ReflectionFactory,25,0,0,0,6,0,2,0,2,0
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,PredicatedMap,0,128,0,16,0,30,0,17,0,9
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,PassiveExpiringMap.ConstantTimeToLiveExpirationPolicy,12,27,1,3,5,8,3,3,2,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,StaticBucketMap.Node,2,73,2,18,1,14,2,13,0,5
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,UnmodifiableEntrySet,2,131,2,10,1,27,2,15,0,11
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractHashedMap.EntrySet,0,64,0,10,0,19,0,11,0,6
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceValues,0,35,0,2,0,7,0,4,0,3
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,Flat3Map,465,923,128,162,132,233,100,84,1,22
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractMapDecorator,0,92,0,4,0,27,0,20,0,18
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,UnmodifiableSortedMap,4,90,0,2,1,23,1,17,1,16
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,EntrySetToMapIteratorAdapter,0,57,0,2,0,18,0,10,0,9
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,CompositeMap,17,456,3,47,5,85,4,43,1,21
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceKeySetIterator,0,8,0,0,0,3,0,2,0,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractHashedMap.HashEntry,2,107,2,20,1,23,2,16,0,7
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,Flat3Map.EntryIterator,34,42,3,3,8,9,3,4,1,3
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,UnmodifiableEntrySet.UnmodifiableEntrySetIterator,0,21,0,0,0,5,0,3,0,3
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,LazyMap,0,81,0,6,0,24,0,10,0,7
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,DefaultedMap,15,75,3,5,3,22,3,10,0,9
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,MultiValueMap,340,0,44,0,87,0,44,0,22,0
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,StaticBucketMap.KeyIterator,0,12,0,0,0,2,0,2,0,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractInputCheckedMapDecorator.MapEntry,0,20,0,0,0,6,0,2,0,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,LazySortedMap,0,75,0,0,0,16,0,11,0,11
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractHashedMap.ValuesIterator,0,8,0,0,0,3,0,2,0,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,StaticBucketMap.Values,0,21,0,0,0,5,0,4,0,4
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractLinkedMap,10,329,0,40,4,74,3,40,3,20
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,FixedSizeSortedMap,21,94,2,2,6,21,4,15,3,14
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,UnmodifiableMap,21,63,2,2,5,21,2,12,1,11
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceStrength,8,49,3,1,3,7,3,3,0,3
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,LinkedMap.LinkedMapList,4,84,0,0,1,19,1,17,1,17
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractHashedMap.Values,0,23,0,0,0,8,0,5,0,5
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,MultiValueMap.Values,41,0,2,0,8,0,5,0,4,0
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractHashedMap.KeySet,0,35,0,0,0,11,0,6,0,6
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.SoftRef,11,0,0,0,4,0,2,0,2,0
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,MultiValueMap.new LazyIteratorChain() {...},36,0,2,0,7,0,3,0,2,0
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractOrderedMapDecorator,4,29,0,0,1,9,1,7,1,7
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractInputCheckedMapDecorator.EntrySet,0,114,1,9,0,21,1,8,0,4
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceEntry,34,188,16,26,5,37,14,16,0,9
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractHashedMap.HashMapIterator,0,48,0,6,0,15,0,8,0,5
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractSortedMapDecorator.SortedMapIterator,29,0,0,0,8,0,4,0,4,0
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,SingletonMap.SingletonValues,4,23,0,0,1,7,1,5,1,5
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractLinkedMap.LinkEntry,0,7,0,0,0,2,0,1,0,1
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.WeakRef,0,11,0,0,0,4,0,2,0,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,StaticBucketMap.EntrySet,0,116,0,10,0,22,0,11,0,6
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,UnmodifiableEntrySet.UnmodifiableEntry,0,11,0,0,0,4,0,2,0,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap,26,367,10,38,6,105,10,43,0,29
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,CaseInsensitiveMap,5,60,0,4,2,19,1,9,1,7
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,LRUMap,201,272,11,27,29,81,13,27,3,18
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,ListOrderedMap.ValuesView,0,44,0,0,0,11,0,8,0,8
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractLinkedMap.EntrySetIterator,3,7,0,0,1,3,1,2,1,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractInputCheckedMapDecorator,2,23,0,2,1,7,1,4,1,3
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceKeySet,0,35,0,2,0,7,0,4,0,3
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractLinkedMap.LinkMapIterator,0,52,0,6,0,16,0,9,0,6
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,AbstractHashedMap,46,1060,12,124,16,268,16,104,4,48
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,StaticBucketMap.ValueIterator,0,12,0,0,0,2,0,2,0,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.map,Flat3Map.KeySetIterator,0,8,0,0,0,3,0,2,0,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,FilterIterator,17,98,1,13,5,32,4,14,3,8
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,SingletonListIterator,0,127,2,26,0,32,2,23,0,11
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,PermutationIterator,0,263,0,34,0,45,0,21,0,4
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,FilterListIterator,68,189,6,30,18,58,15,24,9,12
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,IteratorEnumeration,24,0,0,0,10,0,6,0,6,0
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,TransformIterator,51,0,0,0,20,0,11,0,11,0
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,AbstractEmptyIterator,0,37,0,0,0,12,0,11,0,11
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,IteratorChain,84,153,6,14,13,44,8,16,4,10
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,ListIteratorWrapper,41,253,8,32,11,61,8,23,2,9
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,ObjectArrayListIterator,6,112,0,8,3,23,1,14,1,10
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,IteratorIterable.new Iterator() {...},4,14,0,0,2,4,1,3,1,3
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,AbstractMapIteratorDecorator,41,0,2,0,13,0,9,0,8,0
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,EmptyListIterator,2,12,0,0,1,5,1,3,1,3
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,EmptyOrderedIterator,0,10,0,0,0,4,0,3,0,3
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,UnmodifiableIterator,0,36,0,4,0,11,0,7,0,5
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,ObjectGraphIterator,0,195,0,30,0,59,0,23,0,8
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,AbstractUntypedIteratorDecorator,5,19,1,1,1,8,1,4,0,4
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,ObjectArrayIterator,6,105,0,12,2,27,2,14,2,8
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,AbstractListIteratorDecorator,5,49,1,1,1,17,1,11,0,11
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,UniqueFilterIterator,0,5,0,0,0,2,0,1,0,1
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,UnmodifiableOrderedMapIterator,0,57,0,4,0,16,0,12,0,10
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,ReverseListIterator,5,98,1,5,1,30,1,13,0,11
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,EmptyMapIterator,0,10,0,0,0,4,0,3,0,3
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,LoopingListIterator,16,137,3,21,6,41,4,21,1,12
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,AbstractOrderedMapIteratorDecorator,49,0,2,0,15,0,11,0,10,0
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,IteratorIterable,0,44,1,5,0,13,1,6,0,4
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,EmptyOrderedMapIterator,0,10,0,0,0,4,0,3,0,3
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,AbstractEmptyMapIterator,0,18,0,0,0,5,0,4,0,4
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,PushbackIterator,12,51,3,5,3,12,3,7,0,6
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,CollatingIterator,84,317,10,38,18,86,11,35,4,18
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,EmptyIterator,0,14,0,0,0,6,0,4,0,4
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,PeekingIterator,12,122,3,21,4,36,3,17,0,8
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,AbstractIteratorDecorator,0,8,0,0,0,3,0,2,0,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,LazyIteratorChain,0,99,0,12,0,28,0,11,0,5
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,SingletonIterator,0,75,0,14,0,23,0,13,0,6
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,NodeListIterator,7,71,3,9,1,15,3,8,0,5
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,UnmodifiableListIterator,0,62,0,4,0,17,0,13,0,11
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,EntrySetMapIterator,120,0,10,0,31,0,14,0,9,0
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,ArrayIterator,9,120,0,10,3,32,3,13,3,8
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,LoopingIterator,0,56,0,8,0,17,0,10,0,6
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,EnumerationIterator,36,29,4,0,12,10,6,4,4,4
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,ArrayListIterator,5,113,0,8,1,25,1,14,1,10
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.iterators,UnmodifiableMapIterator,0,49,0,4,0,14,0,10,0,8
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.set,TransformedSet,0,54,3,5,0,10,3,4,0,3
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.set,AbstractSerializableSetDecorator,0,19,0,0,0,8,0,3,0,3
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.set,AbstractSetDecorator,3,8,0,0,2,3,1,2,1,2
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.set,ListOrderedSet,25,303,4,36,5,76,4,38,0,22
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.set,UnmodifiableSortedSet,2,87,1,1,1,23,1,14,0,14
"commons-collections4 (Apr 3, 2019 7:05:55 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.set,UnmodifiableSet,2,41,1,1,1,11,1,9,0,9
