GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,CategoryAnchorTest,1,57,1,1,0,19,1,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,AxisLocationTest,1,57,1,1,0,20,1,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,DateTickTest,2,310,2,2,0,58,2,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,SegmentedTimelineAdditionalTest,8,985,18,18,0,265,18,11,0,11
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,DateTickMarkPositionTest,1,61,1,1,0,22,1,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,PeriodAxisLabelInfoTest,2,503,2,2,0,87,2,6,0,6
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,ColorBarTest,6,126,4,4,0,30,4,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,CategoryLabelWidthTypeTest,1,46,1,1,0,18,1,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,LogarithmicAxisTest.MyLogarithmicAxis,0,8,0,0,0,3,0,2,0,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,NumberAxisTest,2,705,2,2,0,174,2,13,0,13
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,QuarterDateFormatTest,2,375,2,2,0,48,2,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,ExtendedCategoryAxisTest,4,263,4,4,0,62,4,6,0,6
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,CategoryAxis3DTest,2,44,2,2,0,11,2,3,0,3
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,MonthDateFormatTest,2,270,2,2,0,58,2,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,SegmentedTimelineTest,92,1970,14,66,22,414,14,70,1,43
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,CyclicNumberAxisTest,5,211,4,4,0,49,4,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,DateTickUnitTest,0,62,0,0,0,16,0,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,CategoryTickTest,2,297,2,2,0,60,2,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,SubCategoryAxisTest,5,193,2,2,2,49,2,6,0,6
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,AxisTest,0,536,0,0,0,142,0,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,ValueAxisTest,2,415,2,2,0,109,2,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,TickUnitsTest,2,99,2,2,0,20,2,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,CategoryLabelPositionTest,0,236,0,0,0,71,0,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,SymbolAxisTest,2,227,2,2,0,37,2,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,CategoryAxisTest,4,384,4,4,0,91,4,6,0,6
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,PeriodAxisTest,5,572,4,4,0,136,4,9,0,9
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,LogarithmicAxisTest,0,364,0,0,0,95,0,12,0,12
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,CategoryLabelPositionsTest,8,366,4,4,0,101,4,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,NumberTickUnitTest,0,142,0,0,0,27,0,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,DateAxisTest,156,4049,155,155,0,718,155,25,0,25
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,DateAxisTest.MyDateAxis,0,9,0,0,0,3,0,2,0,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,NumberAxis3DTest,0,16,0,0,0,5,0,2,0,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.axis,ModuloAxisTest,2,131,2,2,0,26,2,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.general,DefaultKeyedValues2DDatasetTest,43,51,2,2,9,11,3,2,1,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.general,DefaultKeyedValuesDatasetTest,39,48,2,2,9,10,3,2,1,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.general,DatasetGroupTest,0,15,0,0,0,5,0,2,0,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.general,DefaultKeyedValueDatasetTest,2,161,2,2,0,36,2,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.general,DefaultHeatMapDatasetTest,2,462,2,2,0,91,2,6,0,6
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.general,IntervalDataItem,0,21,0,0,0,8,0,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.general,DatasetUtilitiesTest,20,3834,8,8,4,802,8,62,0,62
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.general,DefaultPieDatasetTest,174,42,4,0,48,14,6,3,4,3
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.general,TestIntervalCategoryDataset,240,85,27,3,75,24,35,8,20,8
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time.ohlc,OHLCItemTest,2,331,2,2,0,50,2,6,0,6
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time.ohlc,OHLCTest,0,179,0,0,0,35,0,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time.ohlc,OHLCSeriesCollectionTest,10,421,2,2,4,104,2,10,0,10
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time.ohlc,OHLCSeriesTest,13,601,2,2,2,107,2,13,0,13
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.category,DefaultIntervalCategoryDatasetTest,58,1344,4,4,16,238,4,21,0,21
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.category,SlidingCategoryDatasetTest,14,556,2,2,4,136,2,10,0,10
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.category,CategoryToPieDatasetTest,49,244,0,0,20,68,0,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.category,DefaultCategoryDatasetTest,659,36,28,0,174,13,27,2,13,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.panel,CrosshairOverlayTest,2,120,2,2,0,24,2,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.entity,StandardEntityCollectionTest,2,163,2,2,0,38,2,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.entity,PieSectionEntityTest,2,225,2,2,0,51,2,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.entity,XYItemEntityTest,2,193,2,2,0,39,2,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.entity,CategoryLabelEntityTest,2,185,2,2,0,37,2,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.entity,LegendItemEntityTest,2,183,2,2,0,43,2,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.entity,TickLabelEntityTest,2,145,2,2,0,31,2,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.entity,ContourEntityTest,2,159,2,2,0,35,2,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.entity,CategoryItemEntityTest,2,275,2,2,0,58,2,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.gantt,TaskTest,2,279,2,2,0,44,2,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.gantt,TaskSeriesCollectionTest,65,2149,9,9,20,340,10,27,1,27
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.gantt,SlidingGanttCategoryDatasetTest,2,379,2,2,0,67,2,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.gantt,TaskSeriesTest,3,328,3,3,0,42,3,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.gantt,XYTaskDatasetTest,2,369,2,2,0,59,2,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer,RendererUtilitiesTest.new DefaultXYDataset() {...},0,8,0,0,0,3,0,2,0,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer,OutlierTest,0,129,0,0,0,29,0,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer,DefaultPolarItemRendererTest,2,110,2,2,0,31,2,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer,AbstractRendererTest.MyRendererChangeListener,0,10,0,0,0,5,0,2,0,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer,AbstractRendererTest,8,2647,5,5,2,598,5,26,0,26
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer,RendererUtilitiesTest.new DefaultXYDataset() {...},0,8,0,0,0,3,0,2,0,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer,AreaRendererEndTypeTest,1,34,1,1,0,12,1,3,0,3
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer,LookupPaintScaleTest,4,413,4,4,0,87,4,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer,AbstractRendererTest.TestRenderer,0,4,0,0,0,2,0,1,0,1
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer,RendererUtilitiesTest.new DefaultXYDataset() {...},0,8,0,0,0,3,0,2,0,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer,GrayPaintScaleTest,2,198,2,2,0,46,2,6,0,6
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer,RendererUtilitiesTest.new DefaultXYDataset() {...},0,8,0,0,0,3,0,2,0,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer,RendererChangeDetector,0,17,0,0,0,8,0,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer,RendererUtilitiesTest,0,2179,0,0,0,304,0,8,0,8
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.util,LogFormatTest,77,107,4,0,17,21,5,2,3,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.util,HMSNumberFormatTest,0,38,0,0,0,9,0,2,0,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.util,LineUtilitiesTest,8,282,4,4,0,50,4,3,0,3
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.util,RelativeDateFormatTest,357,28,8,0,91,10,9,4,5,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,TimePeriodValuesTest.MySeriesChangeListener,4,13,0,0,2,6,1,3,1,3
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,YearTest,38,504,0,0,14,150,0,23,0,23
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,MonthTest,41,545,0,0,14,151,0,24,0,24
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,TimePeriodAnchorTest,1,29,1,1,0,9,1,3,0,3
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,TimePeriodValuesTest,4,810,0,0,2,156,0,14,0,14
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,SecondTest,20,563,0,0,8,132,0,18,0,18
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,TimeSeriesDataItemTest,0,89,0,0,0,22,0,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,TimePeriodValueTest,0,66,0,0,0,13,0,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,HourTest,20,583,0,0,8,145,0,23,0,23
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,QuarterTest,51,560,0,0,18,160,0,25,0,25
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,TimePeriodValuesCollectionTest,12,365,1,1,4,88,1,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,TimeTableXYDatasetTest,7,300,2,2,2,62,2,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,SimpleTimePeriodTest,0,465,0,0,0,75,0,8,0,8
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,DayTest,29,550,1,1,10,146,1,23,0,23
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,MillisecondTest,20,633,0,0,8,146,0,19,0,19
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,DateRangeTest,0,174,0,0,0,29,0,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,TimeSeriesTest,82,3218,4,4,35,636,4,47,0,47
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,MovingAverageTest,0,170,0,0,0,31,0,3,0,3
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,WeekTest,20,768,0,0,8,215,0,25,0,25
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,MinuteTest,20,564,0,0,8,139,0,19,0,19
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,TimeSeriesCollectionTest,99,1125,22,22,19,240,22,14,0,14
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data.time,FixedMillisecondTest,0,68,0,0,0,20,0,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,AbstractCategoryItemRendererTest,21,793,21,21,0,188,21,12,0,12
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,IntervalBarRendererTest,5,345,2,2,2,57,2,8,0,8
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,BarRendererTest,6,573,4,4,0,140,4,10,0,10
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,MinMaxCategoryRendererTest,4,188,2,2,2,50,2,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,WaterfallBarRendererTest,2,165,2,2,0,49,2,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,LineAndShapeRendererTest,51,607,28,26,20,152,27,9,0,9
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,StatisticalLineAndShapeRendererTest,5,265,2,2,2,76,2,9,0,9
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,GroupedStackedBarRendererTest,5,261,2,2,2,63,2,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,DefaultCategoryItemRendererTest,2,86,2,2,0,27,2,6,0,6
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,LineRenderer3DTest,44,336,29,27,13,85,28,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,StackedBarRenderer3DTest.MyRenderer,0,11,0,0,0,3,0,2,0,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,GradientBarPainterTest,0,146,0,0,0,32,0,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,StackedBarRenderer3DTest,2,1237,2,2,0,212,2,24,0,24
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,AreaRendererTest,2,178,2,2,0,46,2,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,LevelRendererTest,9,274,6,6,2,70,6,9,0,9
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,CategoryStepRendererTest,2,162,2,2,0,40,2,6,0,6
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,BoxAndWhiskerRendererTest.new DefaultBoxAndWhiskerCategoryDataset() {...},2,8,0,0,1,3,1,2,1,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,StackedBarRendererTest,2,192,2,2,0,46,2,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,StackedAreaRendererTest,2,187,2,2,0,45,2,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,LayeredBarRendererTest,5,124,2,2,2,35,2,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,BoxAndWhiskerRendererTest,37,1224,4,4,22,276,4,19,0,19
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,StatisticalBarRendererTest,17,468,2,2,10,115,2,12,0,12
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,BarRenderer3DTest,2,171,2,2,0,41,2,6,0,6
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,StandardBarPainterTest,0,62,0,0,0,21,0,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,GanttRendererTest,2,164,2,2,0,45,2,6,0,6
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,ScatterRendererTest,12,360,7,7,5,82,7,8,0,8
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.category,BoxAndWhiskerRendererTest.new DefaultBoxAndWhiskerCategoryDataset() {...},2,8,0,0,1,3,1,2,1,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,YIntervalRendererTest,2,571,2,2,0,130,2,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,XYStepRendererTest,8,293,2,2,4,78,2,8,0,8
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,XYLine3DRendererTest,2,166,2,2,0,43,2,6,0,6
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,VectorRendererTest,2,107,2,2,0,30,2,6,0,6
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,XYBarRendererTest,10,892,6,6,0,184,6,12,0,12
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,RendererXYPackageUtils,3,84,0,0,1,20,1,2,1,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,StackedXYAreaRendererTest,8,352,2,2,4,95,2,9,0,9
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,XYAreaRendererTest,7,492,3,3,2,119,3,8,0,8
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,StackedXYBarRendererTest,4,216,3,3,0,64,3,8,0,8
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,HighLowRendererTest,2,260,2,2,0,66,2,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,XYSplineRendererTest,2,162,2,2,0,46,2,6,0,6
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,XYBoxAndWhiskerRendererTest,7,278,4,4,2,68,4,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,StackedXYAreaRenderer2Test,6,210,3,3,2,61,3,8,0,8
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,GradientXYBarPainterTest,0,146,0,0,0,33,0,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,XYBubbleRendererTest,2,465,2,2,0,66,2,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,DeviationRendererTest,2,105,2,2,0,30,2,6,0,6
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,AbstractXYItemRendererTest,11,266,11,11,0,67,11,9,0,9
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,StandardXYItemRendererTest,2,505,2,2,0,129,2,8,0,8
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,XYAreaRenderer2Test,7,349,3,3,2,85,3,8,0,8
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,XYStepAreaRendererTest,5,255,2,2,2,71,2,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,CandlestickRendererTest,2,384,2,2,0,97,2,8,0,8
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,XYShapeRendererTest,335,114,4,0,49,30,6,2,4,2
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,XYDifferenceRendererTest,2,362,3,3,0,89,3,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,XYDotRendererTest,2,274,2,2,0,70,2,7,0,7
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,XYBlockRendererTest,6,300,6,6,0,81,6,10,0,10
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,WindItemRendererTest,2,86,2,2,0,25,2,6,0,6
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,StandardXYBarPainterTest,0,62,0,0,0,21,0,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,ClusteredXYBarRendererTest,3,426,3,3,0,66,3,8,0,8
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,XYErrorRendererTest,4,269,4,4,0,69,4,10,0,10
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.chart.renderer.xy,XYLineAndShapeRendererTest,3,622,3,3,0,165,3,10,0,10
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data,DomainOrderTest,0,79,0,0,0,25,0,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data,ComparableObjectItemTest,8,185,4,4,2,45,4,6,0,6
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data,KeyedObjectsTest,59,566,8,8,22,151,8,11,0,11
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data,DataUtilitiesTest,0,724,0,0,0,133,0,8,0,8
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data,DefaultKeyedValues2DTest,44,654,2,2,16,144,2,15,0,15
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data,RangeTypeTest,0,79,0,0,0,25,0,4,0,4
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data,ComparableObjectSeriesTest,6,328,2,2,2,76,2,6,0,6
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data,KeyedObjectTest,8,178,8,8,0,37,8,5,0,5
"jfreechart (Apr 4, 2019 1:22:00 AM)/jfreechart/tests",org.jfree.data,KeyToGroupMapTest,12,385,2,2,4,94,2,9,0,9
