GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.summary,Sum,14,125,1,9,4,34,3,13,2,9
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.summary,SumOfSquares,6,101,0,6,3,28,1,11,1,8
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.summary,SumOfLogs,6,92,0,6,3,27,1,11,1,8
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.complex,ComplexField.LazyHolder,0,6,0,0,0,1,0,1,0,1
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.complex,ComplexField,0,8,0,0,0,4,0,4,0,4
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.complex,Complex,16,859,7,109,5,165,8,85,1,34
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.complex,ComplexUtils,0,26,0,2,0,4,0,2,0,1
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.complex,ComplexFormat,57,280,5,25,19,76,8,29,4,17
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,BigMatrixImpl,452,2326,36,212,93,441,34,151,10,51
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,QRDecompositionImpl.Solver,7,541,0,44,1,90,1,28,1,6
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,MatrixUtils.BigFractionMatrixConverter,0,26,0,0,0,7,0,4,0,4
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,AbstractFieldMatrix.new DefaultFieldMatrixChangingVisitor() {...},0,25,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,AbstractRealVector.new Iterator() {...},6,40,0,2,1,7,1,4,1,3
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,SparseFieldVector,617,600,54,46,130,136,58,46,25,29
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,EigenDecompositionImpl.Solver,12,377,4,38,3,71,4,23,0,6
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,DefaultFieldMatrixChangingVisitor,2,10,0,0,1,5,1,3,1,3
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,QRDecompositionImpl,0,411,0,42,0,67,0,27,0,6
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,Array2DRowFieldMatrix,224,1018,10,84,39,183,14,67,5,29
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,DefaultRealMatrixPreservingVisitor,1,6,0,0,1,3,1,3,1,3
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,AbstractRealMatrix.new DefaultRealMatrixChangingVisitor() {...},0,24,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,InvalidMatrixException,4,13,0,0,2,4,1,2,1,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,AbstractFieldMatrix,369,2094,36,186,63,383,29,143,4,57
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,EigenDecompositionImpl,72,864,11,77,15,149,12,47,3,12
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,NotSymmetricMatrixException,0,6,0,0,0,2,0,1,0,1
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,DefaultRealMatrixChangingVisitor,2,6,0,0,1,3,1,3,1,3
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,OpenMapRealVector,262,1237,37,115,56,296,41,97,9,53
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,OpenMapRealMatrix,82,357,4,18,22,77,4,24,2,15
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,LUDecompositionImpl.Solver,0,509,0,52,0,80,0,33,0,7
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,AbstractRealVector,608,606,55,47,142,137,55,91,22,73
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,MatrixIndexException,8,5,0,0,2,2,1,1,1,1
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,AbstractRealVector.EntryImpl,0,22,0,0,0,6,0,3,0,3
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,SparseFieldMatrix,142,114,8,2,31,25,8,10,4,9
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,TriDiagonalTransformer,3,559,0,46,1,85,1,30,1,7
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,AbstractRealMatrix.new DefaultRealMatrixPreservingVisitor() {...},0,30,0,0,0,7,0,3,0,3
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,BlockRealMatrix,299,4200,14,264,48,751,11,182,1,53
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,FieldLUDecompositionImpl.Solver,214,374,18,36,31,57,13,21,2,5
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,CholeskyDecompositionImpl.Solver,9,448,0,38,2,71,2,24,2,5
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,OpenMapRealVector.OpenMapSparseIterator,5,29,0,0,1,7,1,3,1,3
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,BiDiagonalTransformer,13,972,7,103,3,154,10,55,3,7
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,DefaultFieldMatrixPreservingVisitor,1,10,0,0,1,5,1,3,1,3
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,LUDecompositionImpl,0,443,0,54,0,85,0,35,0,8
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,NotPositiveDefiniteMatrixException,0,6,0,0,0,2,0,1,0,1
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,RealVectorFormat,44,231,2,22,13,57,7,22,6,11
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,ArrayRealVector,32,2147,3,175,5,399,3,190,0,104
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,AbstractRealMatrix.new RealMatrixPreservingVisitor() {...},0,23,0,0,0,7,0,4,0,4
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,ArrayFieldVector,216,1355,8,74,43,242,11,100,4,66
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,RealMatrixImpl,223,965,11,83,41,187,14,67,4,30
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,Array2DRowRealMatrix,176,1012,8,86,28,194,9,72,2,32
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,SingularValueDecompositionImpl.new DefaultRealMatrixPreservingVisitor() {...},0,23,0,0,0,4,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,NonSquareMatrixException,0,16,0,0,0,2,0,1,0,1
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,AbstractRealVector.SparseEntryIterator,11,84,2,12,3,19,3,9,1,4
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,MatrixUtils.FractionMatrixConverter,0,26,0,0,0,7,0,4,0,4
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,SingularMatrixException,0,6,0,0,0,2,0,1,0,1
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,MatrixUtils,111,929,8,74,23,177,9,70,2,36
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,SingularValueDecompositionImpl.Solver,6,75,0,6,2,16,2,7,2,4
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,AbstractRealMatrix.new RealMatrixPreservingVisitor() {...},0,44,0,2,0,12,0,5,0,4
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,AbstractRealMatrix,421,1692,44,150,77,322,37,116,11,45
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,SingularValueDecompositionImpl,25,473,3,35,5,77,4,27,1,11
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,BlockFieldMatrix,604,3895,34,230,106,682,22,162,2,50
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,AbstractRealMatrix.new DefaultRealMatrixPreservingVisitor() {...},0,16,0,0,0,4,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,RealVector.Entry,0,10,0,0,0,4,0,3,0,3
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,AbstractFieldMatrix.new DefaultFieldMatrixPreservingVisitor() {...},0,17,0,0,0,4,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,FieldLUDecompositionImpl,51,435,7,47,7,74,5,29,1,6
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,AbstractFieldMatrix.new DefaultFieldMatrixPreservingVisitor() {...},0,31,0,0,0,7,0,3,0,3
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,MatrixVisitorException,13,0,0,0,4,0,2,0,2,0
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,CholeskyDecompositionImpl,0,221,0,22,0,46,0,17,0,6
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.linear,OpenMapRealVector.OpenMapEntry,0,27,0,0,0,7,0,4,0,4
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.rank,Max,6,103,0,12,3,27,1,14,1,8
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.rank,Percentile,68,477,9,59,19,109,11,40,3,14
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.rank,Median,4,4,0,0,2,2,1,1,1,1
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.rank,Min,6,103,0,12,3,27,1,14,1,8
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.solvers,LaguerreSolver,125,527,16,38,24,108,17,23,5,8
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.solvers,NewtonSolver,39,74,1,3,8,19,4,6,3,5
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.solvers,UnivariateRealSolverFactoryImpl,0,22,0,0,0,7,0,6,0,6
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.solvers,UnivariateRealSolverUtils.LazyHolder,0,3,0,0,0,1,0,1,0,1
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.solvers,BisectionSolver,29,79,1,5,5,22,4,7,3,5
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.solvers,UnivariateRealSolverImpl,58,180,4,18,14,44,8,21,4,14
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.solvers,UnivariateRealSolverUtils,52,156,4,18,4,34,4,13,0,6
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.solvers,BrentSolver,42,513,6,50,9,113,9,30,3,8
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.solvers,MullerSolver,123,510,18,44,23,91,18,23,4,6
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.solvers,SecantSolver,64,174,2,18,9,46,6,12,4,4
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.solvers,RiddersSolver,103,178,13,13,20,48,13,8,4,4
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.solvers,UnivariateRealSolverFactory,0,7,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,BinaryFunction.new BinaryFunction() {...},0,7,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,BinaryFunction.new BinaryFunction() {...},0,7,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,24,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,5,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,5,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,BinaryFunction,0,40,0,0,0,10,0,4,0,4
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,19,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,17,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,BinaryFunction.new ComposableFunction() {...},0,16,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,17,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,19,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction,0,189,0,0,0,42,0,15,0,15
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,5,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,19,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,BinaryFunction.new BinaryFunction() {...},0,7,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,BinaryFunction.new BinaryFunction() {...},0,7,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,7,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,17,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,BinaryFunction.new BinaryFunction() {...},0,7,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,19,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,6,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,BinaryFunction.new ComposableFunction() {...},0,16,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,BinaryFunction.new BinaryFunction() {...},0,7,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new MultivariateRealFunction() {...},0,42,0,2,0,6,0,3,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.analysis,ComposableFunction.new ComposableFunction() {...},0,17,0,0,0,3,0,2,0,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive,SynchronizedDescriptiveStatistics,6,69,0,0,3,25,1,14,1,14
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive,StatisticalSummaryValues,0,225,5,11,0,45,5,14,0,11
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive,AggregateSummaryStatistics.AggregatingSummaryStatistics,36,22,8,0,8,7,6,2,2,2
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive,AggregateSummaryStatistics,78,256,10,14,16,56,15,14,5,12
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive,SynchronizedSummaryStatistics,74,65,0,0,28,26,15,20,15,20
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive,SynchronizedMultivariateSummaryStatistics,0,104,0,0,0,41,0,31,0,31
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive,MultivariateSummaryStatistics,0,737,8,36,0,148,8,50,0,36
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive,SummaryStatistics,190,708,19,39,45,153,26,41,7,31
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive,AbstractUnivariateStatistic,62,150,7,25,11,33,9,16,3,6
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive,DescriptiveStatistics,132,671,3,19,20,138,4,56,2,47
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive,AbstractStorelessUnivariateStatistic,5,109,2,16,1,24,2,14,0,7
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.moment,Skewness,9,233,2,14,3,50,3,15,1,9
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.moment,SecondMoment,8,63,0,2,3,18,1,7,1,6
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.moment,VectorialCovariance,60,214,9,19,13,39,9,12,1,6
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.moment,Mean,8,177,3,9,4,41,4,14,1,11
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.moment,FourthMoment,6,103,0,2,3,25,1,7,1,6
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.moment,SemiVariance.Direction,0,37,0,0,0,9,0,3,0,3
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.moment,GeometricMean,20,87,1,3,7,27,3,12,2,11
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.moment,VectorialMean,22,103,4,12,7,20,5,9,1,5
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.moment,Variance,55,434,16,34,11,103,19,27,3,18
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.moment,StandardDeviation,49,84,0,0,10,25,6,11,6,11
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.moment,ThirdMoment,0,105,0,2,0,27,0,8,0,7
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.moment,SemiVariance,87,156,0,14,21,36,9,16,9,9
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.moment,FirstMoment,6,102,0,2,3,30,1,8,1,7
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.descriptive.moment,Kurtosis,16,243,3,13,7,53,4,14,1,9
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.correlation,PearsonsCorrelation,13,382,3,27,2,77,3,25,0,13
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.correlation,SpearmansCorrelation,20,121,1,5,3,27,2,10,1,8
"commons-math (Apr 3, 2019 11:52:20 PM)/commons-math/src/main/java",org.apache.commons.math.stat.correlation,Covariance,35,226,3,13,7,47,6,16,3,11
