GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math,ConvergingAlgorithmImpl,0,64,0,0,0,25,0,11,0,11
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math,MathRuntimeException,104,107,6,2,28,21,13,15,9,15
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math,MessagesResources_fr,0,3222,0,0,0,499,0,3,0,3
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math,MathRuntimeException.new ArrayIndexOutOfBoundsException() {...},14,9,0,0,2,2,2,1,2,1
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math,MathRuntimeException.new RuntimeException() {...},23,0,0,0,4,0,3,0,3,0
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math,DuplicateSampleAbscissaException,0,28,0,0,0,4,0,2,0,2
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math,MathRuntimeException.new IllegalStateException() {...},14,9,0,0,2,2,2,1,2,1
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math,MaxEvaluationsExceededException,11,14,0,0,4,3,2,1,2,1
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math,MaxIterationsExceededException,0,25,0,0,0,7,0,3,0,3
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math,ConvergenceException,0,21,0,0,0,8,0,4,0,4
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math,MathConfigurationException,0,18,0,0,0,8,0,4,0,4
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math,MathRuntimeException.new ConcurrentModificationException() {...},14,9,0,0,2,2,2,1,2,1
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math,DimensionMismatchException,0,28,0,0,0,6,0,3,0,3
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.integration,SimpsonIntegrator,43,114,3,9,7,27,5,6,2,3
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.integration,UnivariateRealIntegratorImpl,49,87,5,5,15,26,7,8,4,6
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.integration,RombergIntegrator,18,163,2,10,4,34,4,7,2,3
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.integration,TrapezoidIntegrator,18,169,2,12,4,34,4,9,2,4
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.integration,LegendreGaussIntegrator,33,456,3,12,5,78,4,10,1,4
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.fitting,PolynomialFitter,4,35,0,0,2,7,0,3,0,3
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.fitting,CurveFitter.TheoreticalValuesFunction,0,47,0,2,0,9,0,4,0,3
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.fitting,WeightedObservedPoint,0,21,0,0,0,8,0,4,0,4
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.fitting,HarmonicFitter.ParametricHarmonicFunction,0,68,0,0,0,11,0,2,0,2
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.fitting,CurveFitter,10,87,0,2,4,19,2,6,2,5
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.fitting,HarmonicFitter,22,93,1,3,4,21,1,5,0,4
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.fitting,PolynomialFitter.ParametricPolynomial,0,45,0,4,0,10,0,4,0,2
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.fitting,HarmonicFunction,15,33,0,0,1,9,1,5,1,5
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.fitting,HarmonicCoefficientsGuesser,7,373,2,16,1,80,2,15,0,8
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.stat,Frequency,53,439,10,36,17,113,12,45,4,30
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.stat,StatUtils,0,287,1,11,0,55,1,31,0,26
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.stat,Frequency.NaturalComparator,0,4,0,0,0,1,0,1,0,1
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.linear,LinearConstraint,75,72,7,5,18,22,9,8,3,8
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.linear,NoFeasibleSolutionException,0,6,0,0,0,2,0,1,0,1
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.linear,SimplexTableau,47,941,10,106,13,171,13,76,3,28
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.linear,LinearObjectiveFunction,23,68,4,4,4,19,6,8,2,8
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.linear,UnboundedSolutionException,0,6,0,0,0,2,0,1,0,1
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.linear,Relationship,5,54,1,2,2,13,2,4,1,3
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.linear,SimplexSolver,0,274,0,38,0,61,0,26,0,7
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.linear,AbstractLinearOptimizer,15,39,1,1,3,13,3,4,2,4
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.special,Gamma,14,420,6,46,4,73,6,28,0,8
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.special,Beta.new ContinuedFraction() {...},0,87,0,2,0,12,0,4,0,3
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.special,Beta,14,133,1,23,2,19,3,15,2,4
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.special,Gamma.new ContinuedFraction() {...},0,27,0,0,0,4,0,3,0,3
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.special,Erf,0,17,0,2,0,4,0,2,0,1
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.stat.inference,ChiSquareTestImpl,53,782,8,74,11,146,8,50,0,17
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.stat.inference,OneWayAnovaImpl.AnovaStats,0,12,0,0,0,5,0,1,0,1
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.stat.inference,TTestImpl,23,606,1,27,5,112,2,45,1,32
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.stat.inference,OneWayAnovaImpl,20,216,2,14,3,46,2,11,0,5
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.stat.inference,TestUtils,45,159,0,0,17,36,12,30,12,30
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.estimation,GaussNewtonEstimator,17,225,1,17,8,39,4,10,3,2
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.estimation,EstimationException,0,5,0,0,0,2,0,1,0,1
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.estimation,AbstractEstimator,0,413,0,22,0,81,0,23,0,12
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.estimation,SimpleEstimationProblem,0,76,0,4,0,15,0,8,0,6
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.estimation,LevenbergMarquardtEstimator,53,2050,18,178,8,349,15,93,0,10
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.estimation,EstimatedParameter,0,56,0,0,0,22,0,8,0,8
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.estimation,WeightedMeasurement,0,43,0,0,0,16,0,7,0,7
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.genetics,FixedGenerationCount,8,26,1,3,2,9,2,3,1,2
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.genetics,Chromosome,2,56,1,7,1,14,2,8,1,5
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.genetics,RandomKey,57,284,3,29,4,61,4,24,1,11
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.genetics,GeneticAlgorithm,13,149,6,12,4,38,7,14,1,11
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.genetics,ListPopulation,27,75,3,7,8,22,6,10,3,8
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.genetics,AbstractListChromosome,16,42,0,0,1,10,1,4,1,4
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.genetics,OnePointCrossover,10,97,3,7,2,19,3,5,0,3
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.genetics,RandomKeyMutation,13,33,1,1,3,8,1,2,0,2
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.genetics,TournamentSelection.new ListPopulation() {...},2,7,0,0,1,2,1,1,1,1
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.genetics,BinaryChromosome,2,89,1,15,1,20,1,12,0,5
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.genetics,InvalidRepresentationException,12,4,0,0,6,2,3,1,3,1
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.genetics,ChromosomePair,15,15,0,0,1,6,1,3,1,3
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.genetics,BinaryMutation,5,41,1,3,1,8,1,3,0,2
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.genetics,ElitisticListPopulation,17,64,4,2,4,15,3,5,1,4
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.genetics,TournamentSelection,12,62,1,3,4,14,3,4,2,3
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.ode.jacobians,FirstOrderIntegratorWithJacobians.EventHandlerWrapper,22,59,0,0,4,10,2,3,2,3
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.ode.jacobians,FirstOrderIntegratorWithJacobians.FiniteDifferencesWrapper,10,186,1,9,1,30,1,9,0,5
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.ode.jacobians,FirstOrderIntegratorWithJacobians.StepHandlerWrapper,3,33,0,0,1,10,1,4,1,4
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.ode.jacobians,FirstOrderIntegratorWithJacobians.MappingWrapper,10,232,1,13,1,40,1,9,0,3
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.ode.jacobians,FirstOrderIntegratorWithJacobians.StepInterpolatorWrapper,252,226,10,8,60,47,18,13,13,9
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.ode.jacobians,FirstOrderIntegratorWithJacobians,81,291,11,11,18,59,11,16,4,12
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.stat.regression,GLSMultipleLinearRegression,21,95,1,1,3,21,2,6,1,6
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.stat.regression,AbstractMultipleLinearRegression,22,245,2,24,4,46,3,22,1,11
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.stat.regression,OLSMultipleLinearRegression,0,157,0,8,0,32,0,12,0,8
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.stat.regression,SimpleRegression,21,583,4,28,5,98,5,38,2,25
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.general,AbstractLeastSquaresOptimizer,42,494,2,28,7,91,5,28,3,15
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.general,AbstractScalarDifferentiableOptimizer,28,99,2,2,6,28,5,11,3,11
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.general,NonLinearConjugateGradientOptimizer.IdentityPreconditioner,0,4,0,0,0,1,0,1,0,1
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.general,NonLinearConjugateGradientOptimizer.LineSearchFunction,0,63,0,4,0,11,0,4,0,2
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.general,NonLinearConjugateGradientOptimizer,30,344,6,34,10,67,6,20,1,5
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.general,GaussNewtonOptimizer,5,185,1,15,1,35,1,9,0,2
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.general,ConjugateGradientFormula,0,24,0,0,0,5,0,1,0,1
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.optimization.general,LevenbergMarquardtOptimizer,53,1972,18,178,8,330,15,93,0,10
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.ode.sampling,AbstractStepInterpolator,16,405,7,19,4,114,7,24,0,18
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.ode.sampling,DummyStepHandler,2,6,0,0,1,4,1,4,1,4
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.ode.sampling,StepNormalizer,7,150,3,11,1,33,3,8,0,4
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.ode.sampling,NordsieckStepInterpolator,27,385,11,27,9,84,12,17,1,9
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.ode.sampling,DummyStepInterpolator,4,104,2,6,2,25,2,9,0,7
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.ode.sampling,DummyStepHandler.LazyHolder,0,6,0,0,0,1,0,1,0,1
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.polynomials,PolynomialFunctionLagrangeForm,75,473,8,32,10,80,7,22,2,7
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.polynomials,PolynomialsUtils,0,278,0,8,0,52,0,11,0,7
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.polynomials,PolynomialsUtils.new PolynomialsUtils.RecurrenceCoefficientsGenerator() {...},0,38,0,0,0,7,0,2,0,2
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.polynomials,PolynomialsUtils.new PolynomialsUtils.RecurrenceCoefficientsGenerator() {...},0,22,0,0,0,4,0,2,0,2
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.polynomials,PolynomialFunctionNewtonForm,37,219,3,13,8,38,5,12,2,7
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.polynomials,PolynomialFunction,81,446,12,44,17,84,12,31,2,13
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.polynomials,PolynomialsUtils.new PolynomialsUtils.RecurrenceCoefficientsGenerator() {...},0,23,0,0,0,6,0,2,0,2
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.polynomials,PolynomialsUtils.new PolynomialsUtils.RecurrenceCoefficientsGenerator() {...},0,32,0,0,0,7,0,2,0,2
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.analysis.polynomials,PolynomialSplineFunction,0,237,0,20,0,42,0,18,0,8
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.util,OpenIntToDoubleHashMap.Iterator,20,98,4,12,6,23,4,9,0,5
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.util,OpenIntToFieldHashMap.Iterator,21,97,4,12,6,23,4,9,0,5
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.util,CompositeFormat,0,219,1,27,0,60,1,22,0,9
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.util,BigRealField.LazyHolder,0,6,0,0,0,1,0,1,0,1
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.util,DefaultTransformer,4,48,1,7,2,13,2,6,1,3
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.util,OpenIntToFieldHashMap,12,695,0,68,5,155,2,57,2,23
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.util,ResizableDoubleArray,18,997,8,74,6,209,9,70,1,37
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.util,MathUtils,6,2493,10,387,0,528,10,256,0,64
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.util,TransformerMap,36,134,8,12,9,31,8,14,1,11
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.util,ContinuedFraction,82,178,11,19,16,45,13,7,2,3
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.util,BigReal,56,311,0,4,11,65,9,25,9,23
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.util,BigRealField,0,8,0,0,0,4,0,4,0,4
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.util,OpenIntToDoubleHashMap,0,681,0,68,0,157,0,58,0,24
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,ExponentialDistributionImpl,26,124,4,12,8,31,6,15,4,9
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,SaddlePointExpansion,17,367,1,15,3,80,1,11,0,4
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,ZipfDistributionImpl,34,93,2,12,12,24,6,13,4,8
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,BinomialDistributionImpl,41,103,3,15,9,33,6,15,3,9
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,BetaDistributionImpl,66,134,8,14,18,33,11,16,5,11
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,GammaDistributionImpl,0,178,0,16,0,50,0,24,0,16
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,ChiSquaredDistributionImpl,22,112,0,8,7,34,2,18,2,14
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,NormalDistributionImpl,30,181,5,13,7,53,3,24,0,18
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,FDistributionImpl,0,197,0,12,0,53,0,21,0,15
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,AbstractDistribution,0,30,0,2,0,7,0,3,0,2
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,HypergeometricDistributionImpl,70,296,6,18,21,63,10,22,4,16
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,PoissonDistributionImpl,54,128,1,11,15,35,5,15,4,10
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,CauchyDistributionImpl,59,150,8,10,20,35,9,16,5,11
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,WeibullDistributionImpl,23,176,2,14,7,43,6,17,4,11
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,TDistributionImpl,3,138,1,9,2,39,1,16,0,12
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,AbstractContinuousDistribution.new UnivariateRealFunction() {...},30,25,1,1,3,7,1,2,0,2
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,AbstractIntegerDistribution,57,163,5,19,11,39,5,14,1,6
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,PascalDistributionImpl,44,103,3,11,11,33,7,12,4,8
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.distribution,AbstractContinuousDistribution,39,72,4,4,8,18,4,4,2,2
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.geometry,Rotation,0,3217,6,116,0,423,6,77,0,22
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.geometry,RotationOrder,0,124,0,0,0,34,0,6,0,6
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.geometry,NotARotationMatrixException,0,5,0,0,0,2,0,1,0,1
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.geometry,CardanEulerSingularityException,0,10,0,2,0,2,0,2,0,1
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.geometry,Vector3D,70,884,18,30,8,113,17,43,4,32
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.geometry,Vector3DFormat,61,240,6,12,20,54,11,15,6,11
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.transform,FastCosineTransformer,72,256,1,7,10,37,4,10,3,7
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.transform,FastFourierTransformer.MultiDimensionalComplexMatrix,82,258,8,22,12,53,6,16,0,7
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.transform,FastFourierTransformer,105,865,3,61,18,139,8,48,5,19
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.transform,FastHadamardTransformer,33,203,1,15,7,39,3,13,2,6
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.transform,FastFourierTransformer.RootsOfUnity,66,177,8,16,12,37,8,9,0,5
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.transform,FastSineTransformer,68,202,2,6,14,32,5,9,3,7
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,0,669,1,57,0,128,1,37,0,9
"commons-math (Apr 3, 2019 11:55:08 PM)/commons-math/src/main/java",org.apache.commons.math.ode.nonstiff,DormandPrince54StepInterpolator,0,367,0,10,0,60,0,11,0,6
